dist_norm,approach_norm,escape_norm,hand_norm,motion_cos,escape_asymmetry,flow_mean,flow_p95,flow_mbh,flow_entropy,flow_score,contact_recent,contact_frames,arm_extension,grab_proximity,label,category_encoded
0.12593855733765102,0.3075358451077486,0.3284270843165515,0.581391572065956,-0.9986897110939026,0.17395831287256291,0.006222665088327401,0.030934893951983258,0.003060638904571533,0.42361966841200516,0.5571367708473924,1.0,25.0,0.29584727234113617,0.303262845291081,1,2
0.9184555373825394,0.0,0.40415367713341344,0.0,-0.9999082684516907,0.14773546517893224,0.004964317475165521,0.02941704129839277,0.0026493414298637765,0.427878904751948,0.5358537873432558,1.0,56.0,0.0,1.0,1,2
1.1640821691367318,0.0009441185631229236,0.0336594914281091,0.02781367381149748,0.972269594669342,0.0032891746786105147,0.004044482082227536,0.027873115286082526,0.0024664334680550913,0.4717668421241016,0.5363637334614972,1.0,86.0,0.28704600793578694,1.2414618710742837,1,2
1.3048970603352361,0.04069589904218266,0.040698715776850934,0.0,0.9311502575874329,1.0,0.0021371876492219813,0.015438124122265322,0.0014397708624140028,0.5538156086033518,0.4285170562599707,1.0,113.0,0.21413712161982393,1.2615248736213236,1,2
1.5808287418979199,0.20818812613983637,0.11953589743244158,0.1039182259833399,0.8436064124107361,0.14794482570051723,0.0018753223238683274,0.01163543737273111,0.0014973706815521047,0.7151148691772136,0.46329874550291916,1.0,117.0,0.23198218601359177,1.2954205534059542,1,2
0.11426981608072917,0.38854288736979165,0.33754114786783856,0.0,-0.9998980760574341,0.09604085605201411,0.002667845884958903,0.01570608139038086,0.0018799418210983276,0.5887259656091413,0.45527122291811667,1.0,67.0,0.0,1.0,1,2
0.6894428994920518,0.054894606272379555,0.03203313218222724,0.05532347162564596,-0.9210106730461121,0.0249120945297942,0.0021485576613081824,0.010317054059770372,0.0017249678365058368,0.7336455411872789,0.462776266835219,1.0,98.0,0.32999030749003094,0.7378621101379395,1,2
0.8251522077053083,0.0,0.004869062491137572,0.03082738741479739,-0.2047482430934906,0.5679891610927357,0.000797794222430348,0.004232956504179573,0.0008575148654706551,0.903518767509705,0.4605673618747051,1.0,129.0,0.2177158959385522,0.6023134173768939,1,2
0.8612366243434034,0.0,0.005922065253143831,0.05168370256651791,-0.8716156482696533,0.33754228459123653,0.001612663981043845,0.007826828712489417,0.00118102494360237,0.6608095126856726,0.3949257777774614,1.0,160.0,0.2412107812666649,0.6867709111028157,1,2
0.733662904815123,0.05095019839730934,0.04130928783210176,0.1599322570360094,-0.9850512742996216,0.603807135049906,0.0043089221961231435,0.020371060078755183,0.0023212299450209857,0.42732844561408645,0.4387693811025539,1.0,191.0,0.24366418721443478,0.5658214582863267,1,2
1.1134931649734725,0.0,0.44379322564423973,0.035613675615680754,-0.9999118447303772,0.030835418576844943,0.002035553998021937,0.0094607294495426,0.0014233767096676043,0.753620695481941,0.457226595175381,1.0,222.0,0.271622728945604,1.0200424194335938,1,2
1.3528715140653618,0.005328838641826923,0.013090939748854865,0.01693027098100264,0.9992581009864807,0.2042131229430982,0.0021277198861370155,0.015202749343145461,0.0010599211240426088,0.47043701494008006,0.38172018859454093,1.0,235.0,0.26953887939453125,1.1955184098128433,1,2
0.22926763737158024,0.358252193464901,0.37666558346032225,0.0,0.9977694153785706,0.9673603786536271,0.01256633066869044,0.04263083838717841,0.0040554122610406565,0.1639760558794409,0.5780418693384374,1.0,2.0,0.0,1.0,1,2
0.36785714874856723,0.7043001918719082,1.2796930143731902,0.0,-0.9856002926826477,0.8493398097622225,0.015354719861593947,0.0492930320238975,0.004805968995259996,0.17721275793064722,0.6651409431159848,1.0,3.0,0.0,1.0,1,2
3.189861312685277,0.49951533743515314,0.3140124596154737,0.0,-0.9951514005661011,0.24617344927665966,0.004795074462890625,0.040669788013805046,0.0021590451478015766,0.32095353575599606,0.5913253294590793,1.0,260.0,0.0,1.0,1,2
0.45591112971305847,2.0696621239185333,1.5250178575515747,0.0,-0.9999252557754517,0.023042243032627405,0.002546020783483982,0.01679909974336624,0.0020913684275001287,0.6277860919975995,0.4876725355228758,1.0,261.0,0.0,1.0,1,2
1.9526010577598314,0.0,0.011458542463038297,0.0,0.8207629323005676,0.01585879257499511,0.002635433432761203,0.017284875505425956,0.0017125279492653264,0.6291463601108237,0.48576851411700706,1.0,264.0,0.0,1.0,1,2
0.5423955917358398,0.0,0.15260076522827148,0.0,0.9915911555290222,1.0,0.003167437016963959,0.012012689560651778,0.002010064572095871,0.7733374171799066,0.5029170032550071,1.0,62.0,0.0,1.0,1,2
0.8624974347543025,0.0015012879302536233,0.01233697559522546,0.06818114570949389,-0.9992316961288452,0.04499496103476314,0.004281752005867336,0.019867894269418027,0.002456736910170403,0.7937836319552818,0.5992415523720633,1.0,5.0,0.0,1.0,1,2
0.8607229947340523,0.0,0.36280532431813467,0.03195468373706559,-0.9998540878295898,0.034789417321839954,0.002771262573984872,0.01570121658235173,0.0019328442998340347,0.7840525096041624,0.5430630314776957,1.0,36.0,0.0,1.0,1,2
0.7719219903260963,0.0,0.003005909326985396,0.006270404020067078,-0.6919088363647461,0.3982831496903649,0.003994521844452916,0.026503594540759345,0.0021622819795134316,0.6298581389751946,0.5870172678871077,1.0,56.0,0.0,1.0,1,2
1.0223535338444496,0.18917728253264926,0.18891033343414762,0.019725624483023115,-0.7906281352043152,0.9769037393053974,0.015282309233252682,0.061430945325253616,0.004313590633335398,0.2796609025766877,0.8224785611570301,1.0,2.0,0.0,1.0,1,2
0.5342118295879872,0.24373612204432035,0.24062723080015,0.0,0.18278546631336212,0.9682820948404351,0.04082514396638472,0.08209277831102958,0.007999051206465456,0.2030849393494187,1.0,1.0,3.0,0.0,1.0,1,2
0.7568984704514954,0.06988544113065567,0.18353239890256542,0.0,-0.9451650977134705,0.9133447257173621,0.02772829430234944,0.09148800153673792,0.007870021041916923,0.2199517078761615,1.0,1.0,86.0,0.0,1.0,1,2
0.6730384729594068,0.0,0.38387141336921515,0.09648837024018965,-0.9999999403953552,0.8268251275305317,0.02132772732023671,0.09149911506788724,0.004835830389998341,0.223110470228896,1.0,1.0,3.0,0.3551835310064806,1.55692452389472,1,2
0.3233016709149894,0.0,0.36528199867821204,0.0,0.9760631918907166,0.060140949209271065,0.024168437098764047,0.08779963569548747,0.005275032422155791,0.20781130923288013,1.0,1.0,3.0,0.3379833600134307,0.976375256554555,1,2
0.33308037122090656,0.4658802350362142,0.39286839962005615,0.0,-0.9917926788330078,0.5300524257908714,0.02570221573114395,0.09418070316314697,0.005948780725399653,0.23030656830629764,1.0,1.0,3.0,0.363508145014445,0.7867182095845541,1,2
1.4291202498070987,0.015991060233410494,0.06248511326165847,0.0,0.7965612411499023,0.11236255368510345,0.018600901850947628,0.10547090695228106,0.002911629205868568,0.34754970680734965,1.0,1.0,18.0,0.0,1.0,1,2
0.39811597551618305,0.01708241619130291,0.06694833563749121,0.0,0.7387490272521973,0.37603944793017896,0.0014434444210516713,0.005718773004239198,0.0011894344179718584,0.8798724715497254,0.4713700533028338,1.0,22.0,0.0,1.0,1,2
0.49004151767357845,0.0,0.11340607377819549,0.3078340516054541,0.9980237483978271,0.2525850533230607,0.04747940006112694,0.11715110979582134,0.030903963218057964,0.7923095113271864,1.0,1.0,3.0,0.0,1.0,1,2
1.2027644373435342,0.04619838651372583,0.04841525251694147,0.005502840432014254,-0.9750602841377258,0.8481562436751913,0.00550595666822149,0.02209658122194406,0.011175881433223492,0.9635698350563713,0.8665278778905069,1.0,2.0,0.4229594278072125,0.8440732165594786,1,2
