timestamp,event_id,event_type,severity,drowsiness_score,speed,frame_number,evidence_filename,clip_filename,details
2026-07-30 22:00:43,evt_119_3734,HEAD_POSE_TILT,WARNING,0.0,76.9,119,evidence_HEAD_POSE_TILT_20260730_220043_frame_119.jpg,event_HEAD_POSE_TILT_20260730_220043.mp4,"Driver head tilt/distraction: pitch=178.7, roll=5.1, yaw=-9.0"
2026-07-30 22:00:49,evt_179_9060,HEAD_POSE_TILT,WARNING,0.0,79.1,179,evidence_HEAD_POSE_TILT_20260730_220049_frame_179.jpg,event_HEAD_POSE_TILT_20260730_220043.mp4,"Driver head tilt/distraction: pitch=178.6, roll=5.2, yaw=-11.2"
2026-07-30 22:00:54,evt_239_4688,HEAD_POSE_TILT,WARNING,0.0,85.8,239,evidence_HEAD_POSE_TILT_20260730_220054_frame_239.jpg,event_HEAD_POSE_TILT_20260730_220054.mp4,"Driver head tilt/distraction: pitch=178.8, roll=5.3, yaw=-12.5"
2026-07-30 22:00:59,evt_299_9882,HEAD_POSE_TILT,WARNING,0.0,78.3,299,evidence_HEAD_POSE_TILT_20260730_220059_frame_299.jpg,event_HEAD_POSE_TILT_20260730_220054.mp4,"Driver head tilt/distraction: pitch=178.4, roll=5.4, yaw=-10.1"
2026-07-30 22:01:05,evt_359_5125,HEAD_POSE_TILT,WARNING,0.6,78.1,359,evidence_HEAD_POSE_TILT_20260730_220105_frame_359.jpg,event_HEAD_POSE_TILT_20260730_220104.mp4,"Driver head tilt/distraction: pitch=176.7, roll=5.0, yaw=-11.3"
2026-07-30 22:01:10,evt_419_977,HEAD_POSE_TILT,WARNING,11.4,84.2,419,evidence_HEAD_POSE_TILT_20260730_220110_frame_419.jpg,event_HEAD_POSE_TILT_20260730_220104.mp4,"Driver head tilt/distraction: pitch=-177.1, roll=3.4, yaw=-6.6"
2026-07-30 22:01:16,evt_479_6560,HEAD_POSE_TILT,WARNING,71.0,78.0,479,evidence_HEAD_POSE_TILT_20260730_220116_frame_479.jpg,event_HEAD_POSE_TILT_20260730_220116.mp4,"Driver head tilt/distraction: pitch=-172.7, roll=3.4, yaw=-3.5"
2026-07-30 22:01:18,evt_501_8587,MICRO_SLEEP,CRITICAL,100.0,75.3,501,evidence_MICRO_SLEEP_20260730_220118_frame_501.jpg,event_HEAD_POSE_TILT_20260730_220116.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:01:22,evt_539_2264,HEAD_POSE_TILT,WARNING,100.0,75.7,539,evidence_HEAD_POSE_TILT_20260730_220122_frame_539.jpg,event_HEAD_POSE_TILT_20260730_220116.mp4,"Driver head tilt/distraction: pitch=-174.0, roll=3.7, yaw=-6.3"
2026-07-30 22:01:24,evt_561_4347,MICRO_SLEEP,CRITICAL,100.0,79.0,561,evidence_MICRO_SLEEP_20260730_220124_frame_561.jpg,event_HEAD_POSE_TILT_20260730_220116.mp4,Eyes closed for 2.0s. Severe fatigue detected.
2026-07-30 22:01:28,evt_599_8370,HEAD_POSE_TILT,WARNING,100.0,85.2,599,evidence_HEAD_POSE_TILT_20260730_220128_frame_599.jpg,event_HEAD_POSE_TILT_20260730_220128.mp4,"Driver head tilt/distraction: pitch=-169.1, roll=2.3, yaw=-6.1"
2026-07-30 22:01:30,evt_621_407,MICRO_SLEEP,CRITICAL,100.0,84.9,621,evidence_MICRO_SLEEP_20260730_220130_frame_621.jpg,event_HEAD_POSE_TILT_20260730_220128.mp4,Eyes closed for 3.0s. Severe fatigue detected.
2026-07-30 22:01:34,evt_659_4055,HEAD_POSE_TILT,WARNING,100.0,79.4,659,evidence_HEAD_POSE_TILT_20260730_220134_frame_659.jpg,event_HEAD_POSE_TILT_20260730_220128.mp4,"Driver head tilt/distraction: pitch=-169.4, roll=2.6, yaw=-8.4"
2026-07-30 22:01:57,evt_60_7254,DRIVER_MISSING,CRITICAL,0.0,84.8,60,evidence_DRIVER_MISSING_20260730_220157_frame_60.jpg,event_DRIVER_MISSING_20260730_220157.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:02,evt_130_2306,DRIVER_MISSING,CRITICAL,0.0,74.5,130,evidence_DRIVER_MISSING_20260730_220202_frame_130.jpg,event_DRIVER_MISSING_20260730_220202.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:07,evt_197_7346,DRIVER_MISSING,CRITICAL,0.0,81.0,197,evidence_DRIVER_MISSING_20260730_220207_frame_197.jpg,event_DRIVER_MISSING_20260730_220207.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:12,evt_266_2350,DRIVER_MISSING,CRITICAL,0.0,82.3,266,evidence_DRIVER_MISSING_20260730_220212_frame_266.jpg,event_DRIVER_MISSING_20260730_220212.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:17,evt_336_7403,DRIVER_MISSING,CRITICAL,0.0,74.8,336,evidence_DRIVER_MISSING_20260730_220217_frame_336.jpg,event_DRIVER_MISSING_20260730_220217.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:22,evt_404_2411,DRIVER_MISSING,CRITICAL,0.0,83.4,404,evidence_DRIVER_MISSING_20260730_220222_frame_404.jpg,event_DRIVER_MISSING_20260730_220222.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:27,evt_472_7447,DRIVER_MISSING,CRITICAL,0.0,80.5,472,evidence_DRIVER_MISSING_20260730_220227_frame_472.jpg,event_DRIVER_MISSING_20260730_220227.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:02:32,evt_546_2464,DRIVER_MISSING,CRITICAL,0.0,76.3,546,evidence_DRIVER_MISSING_20260730_220232_frame_546.jpg,event_DRIVER_MISSING_20260730_220232.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:12,evt_57_2158,HEAD_POSE_TILT,WARNING,3.6,85.5,57,evidence_HEAD_POSE_TILT_20260730_220312_frame_57.jpg,event_HEAD_POSE_TILT_20260730_220312.mp4,"Driver head tilt/distraction: pitch=158.8, roll=-1.9, yaw=30.5"
2026-07-30 22:03:15,evt_110_5742,PHONE_USAGE,CRITICAL,19.8,76.7,110,evidence_PHONE_USAGE_20260730_220315_frame_110.jpg,event_HEAD_POSE_TILT_20260730_220312.mp4,Driver detected holding cell phone.
2026-07-30 22:03:17,evt_126_7251,DRIVER_MISSING,CRITICAL,19.8,76.2,126,evidence_DRIVER_MISSING_20260730_220317_frame_126.jpg,event_DRIVER_MISSING_20260730_220317.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:19,evt_162_9895,PHONE_USAGE,CRITICAL,19.8,75.3,162,evidence_PHONE_USAGE_20260730_220319_frame_162.jpg,event_DRIVER_MISSING_20260730_220317.mp4,Driver detected holding cell phone.
2026-07-30 22:03:22,evt_191_2288,DRIVER_MISSING,CRITICAL,19.8,80.5,191,evidence_DRIVER_MISSING_20260730_220322_frame_191.jpg,event_DRIVER_MISSING_20260730_220322.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:24,evt_212_4043,PHONE_USAGE,CRITICAL,19.8,83.4,212,evidence_PHONE_USAGE_20260730_220324_frame_212.jpg,event_DRIVER_MISSING_20260730_220322.mp4,Driver detected holding cell phone.
2026-07-30 22:03:27,evt_255_7347,DRIVER_MISSING,CRITICAL,19.8,83.2,255,evidence_DRIVER_MISSING_20260730_220327_frame_255.jpg,event_DRIVER_MISSING_20260730_220327.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:28,evt_261_8074,PHONE_USAGE,CRITICAL,19.8,83.5,261,evidence_PHONE_USAGE_20260730_220328_frame_261.jpg,event_DRIVER_MISSING_20260730_220327.mp4,Driver detected holding cell phone.
2026-07-30 22:03:32,evt_320_2373,DRIVER_MISSING,CRITICAL,19.8,75.3,320,evidence_DRIVER_MISSING_20260730_220332_frame_320.jpg,event_DRIVER_MISSING_20260730_220332.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:37,evt_383_7140,HEAD_POSE_TILT,WARNING,14.0,80.7,383,evidence_HEAD_POSE_TILT_20260730_220337_frame_383.jpg,event_HEAD_POSE_TILT_20260730_220336.mp4,"Driver head tilt/distraction: pitch=-176.9, roll=-1.9, yaw=-6.3"
2026-07-30 22:03:39,evt_421_9943,HEAD_POSE_TILT,WARNING,6.8,85.8,421,evidence_HEAD_POSE_TILT_20260730_220339_frame_421.jpg,event_HEAD_POSE_TILT_20260730_220336.mp4,"Driver head tilt/distraction: pitch=-175.2, roll=-7.4, yaw=-6.5"
2026-07-30 22:03:46,evt_515_6153,DRIVER_MISSING,CRITICAL,7.2,75.6,515,evidence_DRIVER_MISSING_20260730_220346_frame_515.jpg,event_DRIVER_MISSING_20260730_220346.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:51,evt_588_1200,DRIVER_MISSING,CRITICAL,7.2,83.6,588,evidence_DRIVER_MISSING_20260730_220351_frame_588.jpg,event_DRIVER_MISSING_20260730_220351.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:03:53,evt_615_3341,PHONE_USAGE,CRITICAL,5.0,84.0,615,evidence_PHONE_USAGE_20260730_220353_frame_615.jpg,event_DRIVER_MISSING_20260730_220351.mp4,Driver detected holding cell phone.
2026-07-30 22:03:54,evt_622_4189,HEAD_POSE_TILT,WARNING,1.8,84.9,622,evidence_HEAD_POSE_TILT_20260730_220354_frame_622.jpg,event_DRIVER_MISSING_20260730_220351.mp4,"Driver head tilt/distraction: pitch=173.8, roll=-19.0, yaw=32.2"
2026-07-30 22:03:56,evt_651_6544,HEAD_POSE_TILT,WARNING,45.2,81.0,651,evidence_HEAD_POSE_TILT_20260730_220356_frame_651.jpg,event_HEAD_POSE_TILT_20260730_220356.mp4,"Driver head tilt/distraction: pitch=-174.3, roll=-16.5, yaw=-28.2"
2026-07-30 22:03:57,evt_664_7614,PHONE_USAGE,CRITICAL,66.8,79.9,664,evidence_PHONE_USAGE_20260730_220357_frame_664.jpg,event_HEAD_POSE_TILT_20260730_220356.mp4,Driver detected holding cell phone.
2026-07-30 22:03:59,evt_681_9135,HEAD_POSE_TILT,WARNING,62.2,75.8,681,evidence_HEAD_POSE_TILT_20260730_220359_frame_681.jpg,event_HEAD_POSE_TILT_20260730_220356.mp4,"Driver head tilt/distraction: pitch=177.6, roll=-9.7, yaw=38.7"
2026-07-30 22:04:01,evt_710_1448,HEAD_POSE_TILT,WARNING,81.4,74.8,710,evidence_HEAD_POSE_TILT_20260730_220401_frame_710.jpg,event_HEAD_POSE_TILT_20260730_220401.mp4,"Driver head tilt/distraction: pitch=176.5, roll=-14.0, yaw=2.4"
2026-07-30 22:04:03,evt_738_3653,PHONE_USAGE,CRITICAL,71.0,78.3,738,evidence_PHONE_USAGE_20260730_220403_frame_738.jpg,event_HEAD_POSE_TILT_20260730_220401.mp4,Driver detected holding cell phone.
2026-07-30 22:04:04,evt_740_4145,HEAD_POSE_TILT,WARNING,69.8,76.8,740,evidence_HEAD_POSE_TILT_20260730_220404_frame_740.jpg,event_HEAD_POSE_TILT_20260730_220401.mp4,"Driver head tilt/distraction: pitch=-175.4, roll=-5.9, yaw=-51.8"
2026-07-30 22:04:06,evt_769_6474,HEAD_POSE_TILT,WARNING,64.8,81.8,769,evidence_HEAD_POSE_TILT_20260730_220406_frame_769.jpg,event_HEAD_POSE_TILT_20260730_220406.mp4,"Driver head tilt/distraction: pitch=177.3, roll=-2.0, yaw=-24.2"
2026-07-30 22:04:07,evt_785_7671,PHONE_USAGE,CRITICAL,58.8,84.3,785,evidence_PHONE_USAGE_20260730_220407_frame_785.jpg,event_HEAD_POSE_TILT_20260730_220406.mp4,Driver detected holding cell phone.
2026-07-30 22:04:08,evt_798_8890,HEAD_POSE_TILT,WARNING,53.2,84.0,798,evidence_HEAD_POSE_TILT_20260730_220408_frame_798.jpg,event_HEAD_POSE_TILT_20260730_220406.mp4,"Driver head tilt/distraction: pitch=-176.3, roll=-3.8, yaw=-34.1"
2026-07-30 22:04:11,evt_842_1803,PHONE_USAGE,CRITICAL,56.2,80.7,842,evidence_PHONE_USAGE_20260730_220411_frame_842.jpg,event_PHONE_USAGE_20260730_220411.mp4,Driver detected holding cell phone.
2026-07-30 22:04:14,evt_883_4754,HEAD_POSE_TILT,WARNING,48.2,76.1,883,evidence_HEAD_POSE_TILT_20260730_220414_frame_883.jpg,event_PHONE_USAGE_20260730_220411.mp4,"Driver head tilt/distraction: pitch=177.0, roll=-12.6, yaw=28.2"
2026-07-30 22:04:16,evt_912_6763,HEAD_POSE_TILT,WARNING,52.0,76.3,912,evidence_HEAD_POSE_TILT_20260730_220416_frame_912.jpg,event_HEAD_POSE_TILT_20260730_220416.mp4,"Driver head tilt/distraction: pitch=170.9, roll=3.6, yaw=16.0"
2026-07-30 22:04:18,evt_941_8438,HEAD_POSE_TILT,WARNING,49.2,80.5,941,evidence_HEAD_POSE_TILT_20260730_220418_frame_941.jpg,event_HEAD_POSE_TILT_20260730_220416.mp4,"Driver head tilt/distraction: pitch=177.2, roll=-2.4, yaw=30.1"
2026-07-30 22:04:20,evt_970_57,HEAD_POSE_TILT,WARNING,46.4,84.1,970,evidence_HEAD_POSE_TILT_20260730_220420_frame_970.jpg,event_HEAD_POSE_TILT_20260730_220416.mp4,"Driver head tilt/distraction: pitch=173.5, roll=-4.8, yaw=20.2"
2026-07-30 22:04:21,evt_998_1701,PHONE_USAGE,CRITICAL,49.2,85.6,998,evidence_PHONE_USAGE_20260730_220421_frame_998.jpg,event_PHONE_USAGE_20260730_220421.mp4,Driver detected holding cell phone.
2026-07-30 22:04:22,evt_1000_2168,HEAD_POSE_TILT,WARNING,48.0,84.4,1000,evidence_HEAD_POSE_TILT_20260730_220422_frame_1000.jpg,event_PHONE_USAGE_20260730_220421.mp4,"Driver head tilt/distraction: pitch=-178.4, roll=-0.1, yaw=-27.7"
2026-07-30 22:04:23,evt_1029_3942,HEAD_POSE_TILT,WARNING,43.0,81.1,1029,evidence_HEAD_POSE_TILT_20260730_220423_frame_1029.jpg,event_PHONE_USAGE_20260730_220421.mp4,"Driver head tilt/distraction: pitch=175.4, roll=-2.6, yaw=-21.0"
2026-07-30 22:04:25,evt_1058_5746,HEAD_POSE_TILT,WARNING,35.8,76.0,1058,evidence_HEAD_POSE_TILT_20260730_220425_frame_1058.jpg,event_HEAD_POSE_TILT_20260730_220425.mp4,"Driver head tilt/distraction: pitch=-175.2, roll=-3.6, yaw=-34.5"
2026-07-30 22:04:27,evt_1087_7390,HEAD_POSE_TILT,WARNING,30.8,75.1,1087,evidence_HEAD_POSE_TILT_20260730_220427_frame_1087.jpg,event_HEAD_POSE_TILT_20260730_220425.mp4,"Driver head tilt/distraction: pitch=-175.4, roll=6.9, yaw=-28.2"
2026-07-30 22:04:29,evt_1119_9325,HEAD_POSE_TILT,WARNING,52.2,78.2,1119,evidence_HEAD_POSE_TILT_20260730_220429_frame_1119.jpg,event_HEAD_POSE_TILT_20260730_220429.mp4,"Driver head tilt/distraction: pitch=171.8, roll=-21.2, yaw=43.2"
2026-07-30 22:04:31,evt_1148_1181,HEAD_POSE_TILT,WARNING,58.2,82.2,1148,evidence_HEAD_POSE_TILT_20260730_220431_frame_1148.jpg,event_HEAD_POSE_TILT_20260730_220429.mp4,"Driver head tilt/distraction: pitch=173.2, roll=-14.8, yaw=29.0"
2026-07-30 22:04:33,evt_1177_3047,HEAD_POSE_TILT,WARNING,55.4,84.1,1177,evidence_HEAD_POSE_TILT_20260730_220433_frame_1177.jpg,event_HEAD_POSE_TILT_20260730_220429.mp4,"Driver head tilt/distraction: pitch=171.2, roll=-18.2, yaw=29.4"
2026-07-30 22:04:34,evt_1205_4929,PHONE_USAGE,CRITICAL,46.8,83.0,1205,evidence_PHONE_USAGE_20260730_220434_frame_1205.jpg,event_PHONE_USAGE_20260730_220434.mp4,Driver detected holding cell phone.
2026-07-30 22:04:35,evt_1206_5348,HEAD_POSE_TILT,WARNING,46.0,83.1,1206,evidence_HEAD_POSE_TILT_20260730_220435_frame_1206.jpg,event_PHONE_USAGE_20260730_220434.mp4,"Driver head tilt/distraction: pitch=169.5, roll=-12.9, yaw=25.8"
2026-07-30 22:04:41,evt_1310_1175,DRIVER_MISSING,CRITICAL,36.0,79.4,1310,evidence_DRIVER_MISSING_20260730_220441_frame_1310.jpg,event_DRIVER_MISSING_20260730_220441.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:04:42,evt_1321_2156,HEAD_POSE_TILT,WARNING,43.2,81.0,1321,evidence_HEAD_POSE_TILT_20260730_220442_frame_1321.jpg,event_DRIVER_MISSING_20260730_220441.mp4,"Driver head tilt/distraction: pitch=164.4, roll=-21.8, yaw=23.2"
2026-07-30 22:04:43,evt_1350_3920,HEAD_POSE_TILT,WARNING,88.8,83.4,1350,evidence_HEAD_POSE_TILT_20260730_220443_frame_1350.jpg,event_DRIVER_MISSING_20260730_220441.mp4,"Driver head tilt/distraction: pitch=167.5, roll=-20.8, yaw=37.1"
2026-07-30 22:04:45,evt_1379_5614,HEAD_POSE_TILT,WARNING,100.0,85.2,1379,evidence_HEAD_POSE_TILT_20260730_220445_frame_1379.jpg,event_HEAD_POSE_TILT_20260730_220445.mp4,"Driver head tilt/distraction: pitch=169.4, roll=-6.9, yaw=26.8"
2026-07-30 22:04:46,evt_1396_6606,MICRO_SLEEP,CRITICAL,100.0,82.7,1396,evidence_MICRO_SLEEP_20260730_220446_frame_1396.jpg,event_HEAD_POSE_TILT_20260730_220445.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:04:47,evt_1408_7564,HEAD_POSE_TILT,WARNING,100.0,80.7,1408,evidence_HEAD_POSE_TILT_20260730_220447_frame_1408.jpg,event_HEAD_POSE_TILT_20260730_220445.mp4,"Driver head tilt/distraction: pitch=166.1, roll=-15.5, yaw=58.5"
2026-07-30 22:04:51,evt_1482_1260,DRIVER_MISSING,CRITICAL,95.6,75.6,1482,evidence_DRIVER_MISSING_20260730_220451_frame_1482.jpg,event_DRIVER_MISSING_20260730_220451.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:04:53,evt_1523_3889,HEAD_POSE_TILT,WARNING,89.6,82.1,1523,evidence_HEAD_POSE_TILT_20260730_220453_frame_1523.jpg,event_DRIVER_MISSING_20260730_220451.mp4,"Driver head tilt/distraction: pitch=-177.5, roll=-5.9, yaw=-30.2"
2026-07-30 22:04:55,evt_1552_5856,HEAD_POSE_TILT,WARNING,78.0,85.4,1552,evidence_HEAD_POSE_TILT_20260730_220455_frame_1552.jpg,event_HEAD_POSE_TILT_20260730_220455.mp4,"Driver head tilt/distraction: pitch=-179.8, roll=-2.2, yaw=31.1"
2026-07-30 22:04:57,evt_1582_7770,HEAD_POSE_TILT,WARNING,75.2,82.3,1582,evidence_HEAD_POSE_TILT_20260730_220457_frame_1582.jpg,event_HEAD_POSE_TILT_20260730_220455.mp4,"Driver head tilt/distraction: pitch=-172.8, roll=8.4, yaw=12.8"
2026-07-30 22:04:59,evt_1610_9531,PHONE_USAGE,CRITICAL,64.8,78.4,1610,evidence_PHONE_USAGE_20260730_220459_frame_1610.jpg,event_HEAD_POSE_TILT_20260730_220455.mp4,Driver detected holding cell phone.
2026-07-30 22:05:00,evt_1612_147,HEAD_POSE_TILT,WARNING,63.6,78.1,1612,evidence_HEAD_POSE_TILT_20260730_220500_frame_1612.jpg,event_HEAD_POSE_TILT_20260730_220500.mp4,"Driver head tilt/distraction: pitch=-169.8, roll=-7.2, yaw=-53.6"
2026-07-30 22:05:02,evt_1642_2082,HEAD_POSE_TILT,WARNING,56.4,75.8,1642,evidence_HEAD_POSE_TILT_20260730_220502_frame_1642.jpg,event_HEAD_POSE_TILT_20260730_220500.mp4,"Driver head tilt/distraction: pitch=-174.2, roll=-162.5, yaw=35.5"
2026-07-30 22:05:06,evt_1722_6460,DRIVER_MISSING,CRITICAL,48.4,84.3,1722,evidence_DRIVER_MISSING_20260730_220506_frame_1722.jpg,event_DRIVER_MISSING_20260730_220506.mp4,Driver's face missing/not detected for > 2 seconds.
2026-07-30 22:19:39,evt_55_9638,HEAD_POSE_TILT,WARNING,12.2,84.0,55,evidence_HEAD_POSE_TILT_20260730_221939_frame_55.jpg,event_HEAD_POSE_TILT_20260730_221939.mp4,"Driver head tilt/distraction: pitch=-178.6, roll=-1.6, yaw=9.2"
2026-07-30 22:19:42,evt_83_2074,HEAD_POSE_TILT,WARNING,45.0,81.9,83,evidence_HEAD_POSE_TILT_20260730_221942_frame_83.jpg,event_HEAD_POSE_TILT_20260730_221939.mp4,"Driver head tilt/distraction: pitch=-177.7, roll=-1.5, yaw=11.7"
2026-07-30 22:19:44,evt_111_4542,HEAD_POSE_TILT,WARNING,88.8,77.3,111,evidence_HEAD_POSE_TILT_20260730_221944_frame_111.jpg,event_HEAD_POSE_TILT_20260730_221939.mp4,"Driver head tilt/distraction: pitch=-177.9, roll=-0.7, yaw=9.1"
2026-07-30 22:19:45,evt_114_5171,MICRO_SLEEP,CRITICAL,94.2,76.5,114,evidence_MICRO_SLEEP_20260730_221945_frame_114.jpg,event_MICRO_SLEEP_20260730_221944.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:19:47,evt_139_7567,HEAD_POSE_TILT,WARNING,96.8,74.4,139,evidence_HEAD_POSE_TILT_20260730_221947_frame_139.jpg,event_MICRO_SLEEP_20260730_221944.mp4,"Driver head tilt/distraction: pitch=-177.9, roll=-1.3, yaw=12.8"
2026-07-30 22:19:50,evt_167_61,HEAD_POSE_TILT,WARNING,100.0,76.8,167,evidence_HEAD_POSE_TILT_20260730_221950_frame_167.jpg,event_MICRO_SLEEP_20260730_221944.mp4,"Driver head tilt/distraction: pitch=-148.5, roll=0.9, yaw=0.9"
2026-07-30 22:19:52,evt_195_2597,HEAD_POSE_TILT,WARNING,96.8,80.9,195,evidence_HEAD_POSE_TILT_20260730_221952_frame_195.jpg,event_HEAD_POSE_TILT_20260730_221952.mp4,"Driver head tilt/distraction: pitch=-159.3, roll=0.4, yaw=8.6"
2026-07-30 22:19:55,evt_223_5029,HEAD_POSE_TILT,WARNING,100.0,84.2,223,evidence_HEAD_POSE_TILT_20260730_221955_frame_223.jpg,event_HEAD_POSE_TILT_20260730_221952.mp4,"Driver head tilt/distraction: pitch=-179.6, roll=-0.8, yaw=1.2"
2026-07-30 22:19:55,evt_231_5841,MICRO_SLEEP,CRITICAL,100.0,84.9,231,evidence_MICRO_SLEEP_20260730_221955_frame_231.jpg,event_HEAD_POSE_TILT_20260730_221952.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:19:57,evt_251_7839,HEAD_POSE_TILT,WARNING,96.4,84.8,251,evidence_HEAD_POSE_TILT_20260730_221957_frame_251.jpg,event_HEAD_POSE_TILT_20260730_221952.mp4,"Driver head tilt/distraction: pitch=-176.6, roll=-1.1, yaw=13.2"
2026-07-30 22:20:00,evt_279_404,HEAD_POSE_TILT,WARNING,91.8,79.9,279,evidence_HEAD_POSE_TILT_20260730_222000_frame_279.jpg,event_HEAD_POSE_TILT_20260730_222000.mp4,"Driver head tilt/distraction: pitch=-174.5, roll=-2.1, yaw=16.1"
2026-07-30 22:20:02,evt_307_2799,HEAD_POSE_TILT,WARNING,80.6,76.3,307,evidence_HEAD_POSE_TILT_20260730_222002_frame_307.jpg,event_HEAD_POSE_TILT_20260730_222000.mp4,"Driver head tilt/distraction: pitch=-166.4, roll=-1.1, yaw=18.2"
2026-07-30 22:20:05,evt_335_5320,HEAD_POSE_TILT,WARNING,76.0,74.6,335,evidence_HEAD_POSE_TILT_20260730_222005_frame_335.jpg,event_HEAD_POSE_TILT_20260730_222000.mp4,"Driver head tilt/distraction: pitch=-151.1, roll=173.0, yaw=9.7"
2026-07-30 22:20:07,evt_363_7888,HEAD_POSE_TILT,WARNING,69.2,78.4,363,evidence_HEAD_POSE_TILT_20260730_222007_frame_363.jpg,event_HEAD_POSE_TILT_20260730_222007.mp4,"Driver head tilt/distraction: pitch=-138.1, roll=175.2, yaw=10.2"
2026-07-30 22:20:10,evt_392_438,HEAD_POSE_TILT,WARNING,77.8,81.4,392,evidence_HEAD_POSE_TILT_20260730_222010_frame_392.jpg,event_HEAD_POSE_TILT_20260730_222007.mp4,"Driver head tilt/distraction: pitch=178.0, roll=162.9, yaw=0.7"
2026-07-30 22:20:13,evt_420_3071,HEAD_POSE_TILT,WARNING,93.0,85.1,420,evidence_HEAD_POSE_TILT_20260730_222013_frame_420.jpg,event_HEAD_POSE_TILT_20260730_222012.mp4,"Driver head tilt/distraction: pitch=-151.4, roll=173.4, yaw=3.4"
2026-07-30 22:20:15,evt_449_5440,HEAD_POSE_TILT,WARNING,99.2,83.6,449,evidence_HEAD_POSE_TILT_20260730_222015_frame_449.jpg,event_HEAD_POSE_TILT_20260730_222012.mp4,"Driver head tilt/distraction: pitch=-162.1, roll=17.2, yaw=2.5"
2026-07-30 22:20:18,evt_485_8562,HEAD_POSE_TILT,WARNING,97.6,78.6,485,evidence_HEAD_POSE_TILT_20260730_222018_frame_485.jpg,event_HEAD_POSE_TILT_20260730_222018.mp4,"Driver head tilt/distraction: pitch=-158.1, roll=-13.0, yaw=11.8"
2026-07-30 22:20:21,evt_514_1035,HEAD_POSE_TILT,WARNING,95.2,75.4,514,evidence_HEAD_POSE_TILT_20260730_222021_frame_514.jpg,event_HEAD_POSE_TILT_20260730_222018.mp4,"Driver head tilt/distraction: pitch=178.9, roll=-2.4, yaw=3.0"
2026-07-30 22:20:23,evt_542_3626,HEAD_POSE_TILT,WARNING,94.8,75.6,542,evidence_HEAD_POSE_TILT_20260730_222023_frame_542.jpg,event_HEAD_POSE_TILT_20260730_222023.mp4,"Driver head tilt/distraction: pitch=-179.4, roll=-1.4, yaw=14.8"
2026-07-30 22:20:25,evt_570_5953,HEAD_POSE_TILT,WARNING,83.6,80.0,570,evidence_HEAD_POSE_TILT_20260730_222025_frame_570.jpg,event_HEAD_POSE_TILT_20260730_222023.mp4,"Driver head tilt/distraction: pitch=-155.3, roll=0.0, yaw=10.7"
2026-07-30 22:20:28,evt_598_8294,HEAD_POSE_TILT,WARNING,72.4,83.9,598,evidence_HEAD_POSE_TILT_20260730_222028_frame_598.jpg,event_HEAD_POSE_TILT_20260730_222023.mp4,"Driver head tilt/distraction: pitch=-159.8, roll=1.2, yaw=11.3"
2026-07-30 22:20:30,evt_626_883,HEAD_POSE_TILT,WARNING,61.2,84.3,626,evidence_HEAD_POSE_TILT_20260730_222030_frame_626.jpg,event_HEAD_POSE_TILT_20260730_222030.mp4,"Driver head tilt/distraction: pitch=-145.0, roll=-179.9, yaw=17.5"
2026-07-30 22:20:32,evt_654_2955,HEAD_POSE_TILT,WARNING,87.4,80.0,654,evidence_HEAD_POSE_TILT_20260730_222032_frame_654.jpg,event_HEAD_POSE_TILT_20260730_222030.mp4,"Driver head tilt/distraction: pitch=-166.0, roll=-2.1, yaw=18.0"
2026-07-30 22:20:33,evt_665_3891,MICRO_SLEEP,CRITICAL,100.0,78.5,665,evidence_MICRO_SLEEP_20260730_222033_frame_665.jpg,event_HEAD_POSE_TILT_20260730_222030.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:20:35,evt_682_5393,HEAD_POSE_TILT,WARNING,100.0,76.5,682,evidence_HEAD_POSE_TILT_20260730_222035_frame_682.jpg,event_HEAD_POSE_TILT_20260730_222030.mp4,"Driver head tilt/distraction: pitch=-170.8, roll=-2.3, yaw=22.7"
